,"x","y","label"
47,2.1145883037632642,4.371019405906242,0.0
48,2.0940871623917707,4.535254481735548,0.0
49,3.2727694014661,2.656414888168679,0.0
50,3.746109945663418,1.8209863438782405,0.0
51,1.2744276008119177,2.6291848805331473,0.0
52,2.6544076568480626,0.8118619633756206,0.0
53,4.037347064423349,2.8678767695476077,0.0
54,3.6182081832473885,1.4820345614287256,0.0
55,0.8904041071388726,0.061624783473571476,0.0
56,1.140317989038678,1.877442016583921,0.0
57,2.622495986417797,1.826388336503904,0.0
58,2.1963972556851923,1.5376506361707798,0.0
59,3.671907873021965,1.2267316175365035,0.0
60,3.0698030358795854,0.3885830478040828,0.0
61,2.644518127424221,2.492449198861631,0.0
62,3.895344640356062,3.6032183658686714,0.0
63,2.973244011479886,3.4364194486484023,0.0
64,3.5550677722350814,3.3358366661947088,0.0
65,0.6275672676051314,1.903918952457233,0.0
66,3.477866476570404,0.9870195172506993,0.0
67,3.205333029565063,1.9114759065402331,0.0
68,2.14853948242112,3.1986660035956955,0.0
69,3.2066244767084795,2.6597759227072926,0.0
70,2.847717551950152,2.1862740178689157,0.0
71,2.5438449884848153,2.532817149141392,0.0
72,3.0412839897169324,0.7912330687169431,0.0
73,2.4623203155464117,1.9401760331229003,0.0
74,4.193251012469795,-0.024920366720461384,0.0
75,3.917581578885329,2.1865213121580203,0.0
76,1.7703133327653506,3.234295271719102,0.0
77,3.8392748478591803,2.3100843838073257,0.0
78,-0.38151173235496927,2.740653307860194,0.0
79,1.5401271525616598,1.3048039639727502,0.0
80,3.9251245668333192,2.69240445841316,0.0
81,3.2234034383534276,4.411936351783469,0.0
82,0.5138847401824753,3.0539061489493675,0.0
83,3.513820252785421,1.8810671553611238,0.0
84,3.5828022498266003,1.3616240889826552,0.0
85,2.552181669066562,1.8911421846405891,0.0
86,1.518943388026436,2.620600647270192,0.0
87,3.402575575495112,1.8860719129808659,0.0
88,4.64277860003777,3.7840046938381704,0.0
89,2.223155717995732,2.7344209825587162,0.0
90,2.4842193091154368,2.314941322160253,0.0
91,3.774595399426156,3.0461179020384455,0.0
92,2.8889391052913984,2.966387978706817,0.0
93,4.160292171963493,3.0349636021695736,0.0
94,3.585941173602548,-0.5113330536754699,0.0
95,3.0641201264249625,2.3738838254838273,0.0
96,1.0344378001682377,1.4175821838427574,0.0
97,4.0531049870781795,3.285942149536207,0.0
98,3.184713964276241,0.9612795238019824,0.0
99,3.4217420995511976,1.4250550578376857,0.0
100,3.1100751007927157,1.4978767185998105,0.0
101,4.142909834048766,1.9867290437300218,0.0
102,3.6540643815996643,2.83307270375097,0.0
103,6.017369567826515,0.9187490051265372,0.0
104,3.428465182933875,2.342025502127486,0.0
105,2.8926322855902122,1.3793568478357336,0.0
106,2.4901294562551444,2.077487354070494,0.0
107,2.9981115083745142,3.1499956313859228,0.0
108,3.9084757389390976,3.100732265557194,0.0
109,3.12704729114939,1.638120449016715,0.0
110,2.0840048264554647,3.0194642399172316,0.0
111,2.9026482158003724,2.87647680187972,0.0
112,2.846710333134206,2.803458710739658,0.0
113,4.045729224363784,3.11406219659127,0.0
114,2.9417073726634304,2.6711027528395057,0.0
115,4.10526406499808,1.7122307500580212,0.0
116,4.370671856955021,1.8232702969521237,0.0
117,4.928109422290072,3.552976149167953,0.0
118,2.9627959147355445,0.7448254731785251,0.0
119,4.215242116018144,1.5168413385387298,0.0
120,2.441274263961884,1.7675434401785772,0.0
121,4.711126121944954,1.0409354296441466,0.0
122,1.1874326179063084,2.114015824210989,0.0
123,2.980965902720975,0.43511578296912345,0.0
124,2.735871530743923,1.6458569863794432,0.0
125,1.327319078758137,1.7837294177723386,0.0
126,2.303966350820042,2.164910736268029,0.0
127,3.563885450081719,2.6046019988393714,0.0
128,2.632674161736166,0.8112122669676678,0.0
129,1.608429561055948,3.8185874433295135,0.0
130,3.22980380203741,0.9192108409107973,0.0
131,1.4191987733575577,1.2921141214423493,0.0
132,2.988381590448711,2.3757061927653154,0.0
133,2.3180626961135165,1.8914427314285138,0.0
134,2.123048939038033,2.713743691918594,0.0
135,2.6032095971872304,4.140040167938463,0.0
136,2.1464754596070414,2.7006982133708433,0.0
137,2.6845629307102525,1.5168629736807482,0.0
138,4.346700636313885,1.5152883455796018,0.0
139,5.17594153741136,2.0411680866151416,0.0
140,1.6420396637103685,1.6882637833622636,0.0
141,2.0549470456167738,1.4164569174075297,0.0
142,2.165702951097087,1.581072491422589,0.0
143,4.219569430749406,3.2931907297238867,0.0
144,2.567820234490815,3.697698160277443,0.0
145,4.289000127614973,3.243237394792164,0.0
146,2.257668430625379,2.785721326360358,0.0
147,4.603121621903357,1.7047967396789974,0.0
148,1.8258821267400602,2.554299131960109,0.0
149,3.571165470293169,-0.040543633368891996,0.0
150,1.770574033155996,2.63585485382807,0.0
151,3.2753167665494063,1.8604829238082896,0.0
152,3.650278486373749,1.874928808706775,0.0
153,4.588427709333317,2.8059802576244484,0.0
154,0.27079001921679424,0.3029996425328254,0.0
155,0.8610970545001306,1.5253300877253242,0.0
156,3.995728276089139,3.8624565270936513,0.0
157,1.0525813622437412,2.3439222300814144,0.0
158,3.160752179369561,1.7699835579370589,0.0
159,2.797270743121837,4.218498548980407,0.0
160,1.6514706666946313,2.032781767993939,0.0
161,1.7655317501727998,2.020483484205983,0.0
162,3.4780966332991023,2.613509868913601,0.0
163,3.3396344281090427,3.1253360143231443,0.0
164,3.2805455023730152,0.7762307804012896,0.0
165,2.548076337886912,2.178981912650604,0.0
166,3.1596271826820064,3.404530607657505,0.0
167,2.1536333882353205,1.760250830685763,0.0
168,1.0701318492661085,1.4303527930219193,0.0
169,3.17594016386377,1.561540182835327,0.0
170,3.221680213808708,1.928236852541035,0.0
171,4.3519149761576275,2.8404091368686193,0.0
172,2.1758863669224264,1.5728140619760267,0.0
173,1.2792991931228392,2.7212690443155454,0.0
174,2.8172159323348196,1.7597897282094253,0.0
175,3.4010513208086155,0.2025883031757243,0.0
176,2.0934703018049525,-1.092616240416266,0.0
177,1.692840031508186,2.1599349317742536,0.0
178,3.3100282343691516,1.614207654658116,0.0
179,1.736127207535287,2.218789782194273,0.0
180,2.977764432598085,1.3711605504446207,0.0
181,3.505217290128604,2.94212843647812,0.0
182,3.3452515090428707,0.9985664468372006,0.0
183,3.7194569086617517,2.295050453162262,0.0
184,1.5310807195973561,2.05722725959233,0.0
185,3.1451799300361687,3.2027451560148084,0.0
186,3.1042776216483374,2.061057140733164,0.0
187,3.268202815976201,1.0783589193481424,0.0
188,3.023584646567608,3.958283457031993,0.0
189,1.7859979549632892,1.1495389997140686,0.0
190,3.415206622983763,1.8299002787654903,0.0
191,1.496091507627855,1.3892567902117152,0.0
192,3.9730905146211475,3.310535054333439,0.0
193,3.8461604829744647,3.129214699343772,0.0
194,2.5974666146612737,1.8285722465948568,0.0
195,3.3415789943927194,2.6299938956424107,0.0
196,4.611109750297278,2.966099263786087,0.0
197,3.0966906645678556,2.4106468024568746,0.0
198,3.5960283587953974,0.6706071886932616,0.0
199,2.577960221630546,2.5052169190318683,0.0
200,2.62733702336186,1.0556313165738043,0.0
201,3.1599257908179714,1.173228198063187,0.0
202,3.442891962688338,2.749965327400923,0.0
203,3.0446857380243433,4.562930945132516,0.0
204,3.130939596357357,0.9422508284147764,0.0
205,2.696375454656739,1.547233604269337,0.0
206,4.423355703416234,3.497225737465022,0.0
207,2.145050193319552,1.7027871104960923,0.0
208,2.05522796256636,2.3752541075000098,0.0
209,3.5584064960700688,1.0056400980732176,0.0
210,2.3743569831987243,3.56110037351828,0.0
211,2.940551299080124,2.545585528242854,0.0
212,1.684593608172177,3.029839748362071,0.0
213,2.3643226379027436,3.9686595086678933,0.0
214,2.952330391765744,1.0518774795904207,0.0
215,2.8928231716762696,2.447158829549167,0.0
216,2.8520206440704077,1.786117908980234,0.0
217,3.640235353914318,1.1886811238608366,0.0
218,3.6339403243680937,2.0630831092777435,0.0
219,1.8229706084005735,2.4528586306269906,0.0
220,4.351720308876571,1.0913760922633893,0.0
221,4.31753540521521,2.200558557434146,0.0
222,5.801923885365287,3.817984661323635,0.0
223,3.49169177377959,0.9338292732311613,0.0
224,2.0005951643258997,3.187551172133194,0.0
225,3.773191540673041,4.389664768419276,0.0
226,4.974066216547972,1.479484350749677,0.0
227,1.5123894442233698,1.6145903667601784,0.0
228,2.7786937356129466,1.9233447318383767,0.0
229,1.2357207302295499,2.7338048912132904,0.0
230,2.941925865864351,-0.3141749484222771,0.0
231,3.8935045030512674,0.8674309810318364,0.0
232,2.383911902777415,1.6754309953009663,0.0
233,2.8759105791469,1.7321154793120082,0.0
234,3.204977803948135,1.7459701515430002,0.0
235,2.2394377944635817,1.3000473251817724,0.0
236,3.9088807691692002,1.4564276481659821,0.0
237,5.0097022145430685,1.0813191017174675,0.0
238,0.9692940218920896,0.6260330995220287,0.0
239,3.9936123808951196,2.0149904637225307,0.0
240,4.310580365048142,1.0039742847795345,0.0
241,3.255564279784,2.025910070641556,0.0
242,4.554241510691306,3.8166570230353596,0.0
243,1.799771450858521,4.0779116761240495,0.0
244,2.8037175896880315,1.2393077980416174,0.0
245,2.4202706524840645,2.2297421055254727,0.0
246,3.466509639618695,2.1059850302436876,0.0
247,4.188316849050528,2.090655571430873,0.0
248,2.686430098500167,1.7962168741846427,0.0
249,2.847293949496804,3.022983900496167,0.0
250,2.5512074490313688,1.64057096625383,0.0
251,2.4601848458136697,0.20267284223318605,0.0
252,3.3230787113512954,2.7436592970925826,0.0
253,3.965688513786586,1.2689538418858188,0.0
254,3.0801260330316507,3.804993255923625,0.0
255,3.2047292351436414,2.7813335310102913,0.0
256,3.965898558469852,3.99762848742413,0.0
257,4.203785314566131,1.2495830894483289,0.0
258,5.134603995490943,1.078736338358083,0.0
259,1.691412339242408,1.0046946752822756,0.0
260,3.1912042965286673,1.8854267293871234,0.0
261,3.9028051623513953,1.6194822011996046,0.0
262,2.6256292596549553,2.38158368097163,0.0
263,1.7375801387223104,2.717366681029425,0.0
264,3.2074696747867333,2.1200340492000778,0.0
265,4.583293980329702,1.005145739835489,0.0
266,4.549089085750303,0.856326816002601,0.0
267,1.9550530243533257,2.6021713405781774,0.0
268,3.0116307154361017,3.260109340204597,0.0
269,3.900467217012518,2.132878383609939,0.0
270,2.348964852323194,1.633975817379422,0.0
271,3.23564616695773,1.2423737896826723,0.0
272,4.87214491226669,1.1066211348567838,0.0
273,3.17122200554219,0.5815603134217082,0.0
274,4.59963904410207,1.8075562324162917,0.0
275,2.566012312710745,0.6240718203220932,0.0
276,3.5567782603434055,3.0147129918407005,0.0
277,2.509731141367504,3.3065012113948473,0.0
278,3.617055950956329,2.608312070869935,0.0
279,2.8027467691785306,1.5853671962306004,0.0
280,2.928519454245213,0.9720895718649796,0.0
281,3.316122171172148,2.0496936513867983,0.0
282,1.46237951379556,2.097224122283007,0.0
283,2.2054789924733713,-0.18001995536878423,0.0
284,2.4535501656674565,2.6896040474349863,0.0
285,3.9422765220138904,1.1873188854663081,0.0
286,4.107343591734486,1.1899288956447074,0.0
287,3.4939281761454337,0.8949839711493865,0.0
288,2.7251675171511898,4.651276840736111,0.0
289,4.180966000464805,3.272286935400513,0.0
290,5.6948975672305675,1.876200294844668,0.0
291,2.677314186132416,0.8296006741788331,0.0
292,0.22977015169826442,0.8036896712060089,0.0
293,2.5869947993737776,2.563406485907995,0.0
294,1.2434987851291748,2.8468245835944384,0.0
295,3.5779682783221354,1.3644959920697128,0.0
296,1.5392830682104692,1.0827901357438898,0.0
297,3.7388580757864167,2.199050141731726,0.0
298,2.2805447788321187,0.34232467772262476,0.0
299,2.514861621395358,3.2902746780561483,0.0
300,4.69550476068523,3.754435311956041,0.0
301,1.954460828888015,2.1725941546487433,0.0
302,3.0191566537452226,1.8257446706846483,0.0
303,1.5507464815584833,2.1317808846889172,0.0
304,2.186305507649512,3.637685713575663,0.0
305,3.8339202097091825,0.7374228047649802,0.0
306,1.980044502580003,2.7660611512548754,0.0
307,4.381901747578712,3.1516745462967033,0.0
308,4.1580283270373375,2.3705705468670217,0.0
309,3.014254725143037,3.377175113365867,0.0
310,4.379423887604243,3.237832995423994,0.0
311,2.950824371570006,-0.4613587630814844,0.0
312,2.3319964326019345,2.235278737204793,0.0
313,2.0741469861330315,2.141888683134699,0.0
314,4.635695999008549,3.133230220832804,0.0
315,2.8430679008468993,1.567910626668274,0.0
316,2.069739014618229,3.7377552148052575,0.0
317,3.884693752883848,2.509164022498584,0.0
318,3.536241877637595,2.7340798506248194,0.0
319,1.542212991205079,0.309202603909734,0.0
320,1.902222645048611,1.5063835461854433,0.0
321,2.5219443045026293,1.2181858581377483,0.0
322,2.397649452740062,3.1452811419439772,0.0
323,3.588364259578062,1.8301570829474736,0.0
324,3.5105281236766364,2.871900253972084,0.0
325,2.820364666512842,2.3539839693743985,0.0
326,2.2162937811804437,1.6275565484487342,0.0
327,2.520048560137449,2.3165195261045364,0.0
328,4.4357824186607795,2.3161398044229817,0.0
329,2.554809156812082,1.7012952771622258,0.0
330,0.5257922583705321,2.8846088163780075,0.0
331,3.0100364716350234,1.5982498996845078,0.0
332,3.243472562391312,1.7706994130496492,0.0
333,3.9635986478700915,2.3493019889266806,0.0
334,2.3557905626102915,2.829626252791822,0.0
335,3.63937587753467,2.485777994062175,0.0
336,3.234026547545602,0.6760171876378327,0.0
337,3.3603064444643427,1.5914434487280729,0.0
338,3.03024037624064,3.5345234151704057,0.0
339,4.626712409160174,2.582825628028858,0.0
340,3.412307762886484,2.4729799334529288,0.0
341,3.227170744313153,3.216730226210956,0.0
342,5.094052053329081,1.5532139789899957,0.0
343,4.052292300975539,2.0202673168888703,0.0
344,4.137852247414023,1.5465178358899832,0.0
345,5.510102880853163,3.4079803443567984,0.0
346,3.7273870784814194,1.9191938087425813,0.0
347,1.8623892761398237,2.636167986147253,0.0
348,3.186200337643929,2.6054319014654834,0.0
349,1.207034183941775,0.9959244231922562,0.0
350,4.3200694180980515,2.8076136076113603,0.0
351,3.9292942039166636,1.8513619617745454,0.0
352,2.1105961822628863,0.9648592095026791,0.0
353,4.3716372646832795,1.681831889829943,0.0
354,3.3693802271587914,0.57832928908618,0.0
355,3.4745308905803696,1.1292230040583724,0.0
356,2.8401335703502473,3.060912733773132,0.0
357,3.3680989516018016,2.091211830432252,0.0
358,2.8643938444653374,1.9148841305342414,0.0
359,2.566794482311529,0.7298219953082077,0.0
360,2.8040768514559202,3.7681657661515477,0.0
361,2.4367386235246955,2.9165067668843174,0.0
362,2.998230866215468,2.4034374059623387,0.0
363,2.1009075876296137,0.7648709401932661,0.0
364,3.9477526437495767,1.8169130222855354,0.0
365,2.951833205728735,1.0310793147017043,0.0
366,0.9687034279992539,1.8938343673415283,0.0
367,3.0807210534648806,2.598261098753075,0.0
368,4.54356395000525,1.6755848802958038,0.0
369,4.2301314233183005,1.6254672089525362,0.0
370,4.41003763016292,1.1890485981401502,0.0
371,0.7140133659406636,1.2730250556692209,0.0
372,3.5192505442628836,2.860418208845305,0.0
373,4.571498538627385,2.005852361312516,0.0
374,2.3793522680858836,1.7948224367768573,0.0
375,2.126330500015679,2.866492887998411,0.0
376,4.55920236568531,1.997330109906383,0.0
377,2.6906823638238393,2.8147527462618163,0.0
378,3.6287457665381693,2.223940617724755,0.0
379,4.700994035812635,1.4529309750893402,0.0
380,2.889812415572264,1.2089386336087626,0.0
381,2.1284820779435742,1.9959598267616434,0.0
382,3.6643055968653373,1.9317074268750771,0.0
383,2.923182481500804,0.5096143118134009,0.0
384,4.425082682557454,2.2565050689824386,0.0
385,4.9083898411109494,-0.8454988561356118,0.0
386,3.8462020315528562,2.1646928668018246,0.0
387,2.947113383686914,0.5853281133135324,0.0
388,4.363029906205315,2.1979478664388,0.0
389,3.82063027491084,0.485285838054764,0.0
390,3.83831189886749,1.6888502003800367,0.0
391,3.139182448567505,2.4590299583787294,0.0
392,3.340879637193697,3.2721447584286487,0.0
393,3.0691699344702332,2.39522356671574,0.0
394,2.111456574761059,1.0580373476236538,0.0
395,3.8045518274233103,2.409511665786122,0.0
396,3.536460127989141,0.7710075386464428,0.0
397,3.6073485441113804,1.9173213508784415,0.0
398,4.546678079119308,1.714914130153158,0.0
399,1.960035812210002,4.0277951075099665,0.0
400,3.5446157466784545,2.5743101066506475,0.0
401,3.0706935817072276,3.2849167671607518,0.0
402,1.0236013387753229,0.47725230381926886,0.0
403,0.3096688946965016,2.7765353710013607,0.0
404,1.027004227403335,1.1858402241375314,0.0
405,2.704214406377987,1.839439167990774,0.0
406,1.6214605572342602,0.9956668985815684,0.0
407,2.279508263179578,1.2997137163665082,0.0
408,2.4337389562759677,1.7869570806481077,0.0
409,2.9830354356892124,3.324573827930403,0.0
410,1.6590578593278846,1.9761319331304317,0.0
411,1.6798318605048972,-0.832757328464016,0.0
412,3.072831608920887,1.4693156333039128,0.0
413,3.9768490711549718,0.4921000639618296,0.0
414,3.479308988471078,2.4393056100242294,0.0
415,3.0211349660056577,1.6330521415145567,0.0
416,1.509167388462474,3.7179215083891815,0.0
417,4.995564531785806,1.8557830976582035,0.0
418,2.584303517394998,0.8076752946098258,0.0
419,3.6521316760806375,2.8126236344590785,0.0
420,1.7801960629225289,3.8297068430838204,0.0
421,4.031629011763802,1.6393970854904203,0.0
422,2.132191883756941,3.616969070703209,0.0
423,4.576139674200813,2.466965882779404,0.0
424,4.907065556735639,2.2765777188974408,0.0
425,1.181642278740654,2.1688629274170705,0.0
426,1.6366684008883658,1.0981232241842502,0.0
427,2.1930854588442372,1.558943324716107,0.0
428,2.7421939336080006,1.5054891107708999,0.0
429,4.207915710185519,2.5189308491341795,0.0
430,3.7580594038393547,2.77605544324124,0.0
431,1.6595897389258332,2.182067036159287,0.0
432,2.630881222748984,4.182034849117585,0.0
433,3.562682339193144,-0.0714238287898672,0.0
434,2.7824741394018897,1.7330525432998338,0.0
435,4.111026192410044,3.4114787260672177,0.0
436,3.104623069076315,2.348305597256031,0.0
437,4.310953510686727,1.2345899376921756,0.0
438,5.595616559802087,2.36229008742381,0.0
439,0.8438576906889237,1.7129126956635075,0.0
440,1.6960878613662804,1.0666260273661106,0.0
441,3.5831099318485857,4.087357308616756,0.0
442,3.947982318545254,2.471507478603394,0.0
443,2.4152351024133476,3.6789190152581073,0.0
444,4.9912387116427,2.249675134529131,0.0
445,4.970446246134778,1.6310924376415388,0.0
446,3.1815249540560115,1.8563566282113486,0.0
447,3.660233641063477,3.2546814091852765,0.0
448,3.080461019802736,3.467109141848783,0.0
449,2.7187897843196724,2.4379336630847854,0.0
450,2.003520819938722,0.08054280588848539,0.0
451,3.6897811948540467,1.1833780576611852,0.0
452,4.516026752651803,2.223428989961193,0.0
453,4.539578022201565,1.9680494165644389,0.0
454,2.972834934236965,1.7399243779832796,0.0
455,3.116118457412553,2.150632193740631,0.0
456,2.9450529460940085,1.2551675009953693,0.0
457,1.647808224382962,0.37210161936303043,0.0
458,2.4131447923230893,0.0049993296980475055,0.0
459,4.449990915641157,2.7338420117787017,0.0
460,1.490555654570781,1.584126049914607,0.0
461,5.135038390047239,1.6920230715785374,0.0
462,1.9890478711591075,1.941244460105348,0.0
463,2.6217948375559685,3.3754692599911102,0.0
464,3.402216269847153,0.9604204554624189,0.0
465,1.8911641018836736,3.86316345935526,0.0
466,2.37375183281104,3.6819770425933465,0.0
467,1.8744689014816824,4.2465789484076994,0.0
468,3.16160908799706,3.596790080836055,0.0
469,2.961724029901167,1.1568663743292007,0.0
470,4.527311043456505,3.2344056505164387,0.0
471,2.664218967711368,0.7958460126806703,0.0
472,2.0098131814607836,1.951918413273594,0.0
473,4.531545300771361,1.543567859916212,0.0
474,2.4425053426857746,1.9140585402868384,0.0
475,3.8195902358130795,3.7435620086497754,0.0
476,3.6695280086598565,1.4510630297251748,0.0
477,4.384074259190237,2.1797692545819136,0.0
478,3.0947740476493517,1.4669383003581697,0.0
479,1.7117513810505716,2.6148808292188708,0.0
480,3.1401690845113497,1.817203709743218,0.0
481,2.4016660576464193,2.118637799583107,0.0
482,2.4679718049982218,1.59592974980331,0.0
483,2.576352104153311,0.9429629058427684,0.0
484,3.311868420101154,2.2771373078644306,0.0
485,4.289586612272934,1.6972609292894254,0.0
486,2.3117332749597996,3.189532667835399,0.0
487,4.601520916470708,2.3419672652731807,0.0
488,2.4862372301303894,1.423962299389148,0.0
489,2.285156479604002,2.1553392819795194,0.0
490,3.214370314260459,2.824936801003799,0.0
491,4.021236788677855,0.483791648132583,0.0
492,3.3734655483547824,2.161816496951372,0.0
493,3.9720612253691883,1.8790539552096996,0.0
494,3.0976374499832375,1.2644695428247346,0.0
495,3.4157082595007684,3.3110981346053716,0.0
496,2.833690919740745,3.2053385715523937,0.0
497,2.9390641597961853,2.821785836660352,0.0
498,1.651559329368313,2.2256379286949346,0.0
499,4.8295385671188145,1.1309443618457136,0.0
500,3.949893968833687,2.4057639727179128,0.0
501,3.1812656194904636,4.679209092506111,0.0
502,3.0258297558998675,1.388666664995435,0.0
503,4.160786840168836,4.347715408252485,0.0
504,3.7694904901591304,2.483161097139229,0.0
505,4.55101046337464,2.5947221947508083,0.0
506,2.634021624482876,2.8475584404225014,0.0
507,3.7652662752016894,1.8855811673408671,0.0
508,1.9685097952550528,0.5914254666603127,0.0
509,1.537611142819006,0.33750472374344875,0.0
510,1.857698933413318,2.5311090954978774,0.0
511,2.383996866343853,1.8424458118870282,0.0
512,1.732188320184237,0.9820374768485374,0.0
513,4.301056816658222,4.169833479405928,0.0
514,4.052663251609936,2.1446214061231097,0.0
515,3.352243419884208,2.618560639547877,0.0
516,4.129266552298833,0.2707214675592031,0.0
517,4.685390981796236,1.6835221702945218,0.0
518,3.438083199807856,1.7362472455997529,0.0
519,3.3413464528470334,1.2360374435152548,0.0
520,2.577161949642883,1.1519365678586886,0.0
521,3.5590905858547934,1.7637212060383176,0.0
522,0.9445670313852932,1.6098763220409222,0.0
523,2.213320946864904,3.4054083635856798,0.0
524,3.158584285986755,2.101026824413225,0.0
525,3.4149158727199613,2.2577263086576975,0.0
526,3.1565194126403906,0.598594967365619,0.0
527,1.2590792045259027,4.06885566005656,0.0
528,2.9741884998323593,2.456506534655415,0.0
529,3.316794158189748,0.9768892782603482,0.0
530,3.049352720198896,2.4253292359777303,0.0
531,1.5182686616875738,2.6971007631981467,0.0
532,2.6429067022470467,2.576318632469424,0.0
533,2.872040577556444,3.2237269698064113,0.0
534,2.518663210793765,1.3549052359739586,0.0
535,3.490977536022317,1.6076413661616151,0.0
536,2.2690241159912157,2.9789154181864497,0.0
537,2.382584140202968,1.679101079495395,0.0
538,2.518438733338666,2.2009023666548084,0.0
539,3.184599327155869,0.669080946205828,0.0
540,2.169912905965085,1.807880453811198,0.0
541,3.269984938197208,0.917986839408067,0.0
542,1.0408210431438254,2.0502799575707904,0.0
543,3.2314138688401246,4.0558733067615345,0.0
544,1.9171181950632303,2.214700843379924,0.0
545,3.1560543807176495,0.6386308450469955,0.0
546,1.0067593647734845,2.743428347858817,0.0
547,4.526267283285548,-0.4521736514720356,0.0
548,3.8564351102785,-0.16427285885745135,0.0
549,4.450415115603114,2.4683241008269734,0.0
550,1.6269315859265014,1.820598295884354,0.0
551,3.6376172531496707,2.3258978129390906,0.0
552,1.0057677776060288,1.978982627707092,0.0
553,1.9753004539876327,1.3627029033852611,0.0
554,4.178328743415248,3.451205749216811,0.0
555,1.9380195411270968,1.4694518173542286,0.0
556,4.73774414063176,3.408991413014498,0.0
557,3.312912703829363,3.00773803931391,0.0
558,2.168282090958839,2.4283852679494173,0.0
559,2.456940151425768,2.0124250481390282,0.0
560,1.782588704577696,2.2597276996673297,0.0
561,5.744164265989092,1.2075932965291054,0.0
562,4.7357689144641295,3.594080966971429,0.0
563,3.6985322965440637,2.143623339636986,0.0
564,3.69135714544975,2.2721956897384765,0.0
565,0.8822876237249129,2.560209631925983,0.0
566,3.39356935322203,1.951143318441303,0.0
567,4.745899136317146,3.394644597921312,0.0
568,3.822056560137299,0.8582992345786316,0.0
569,3.2094647300344272,1.4809643940657222,0.0
570,2.110734111847819,0.9588252988828294,0.0
571,2.8363857335549607,0.4245484875414096,0.0
572,1.8879593880061571,2.541830921137169,0.0
573,3.041974970488723,0.7849048182370446,0.0
574,3.5014117569616743,2.1286770964165687,0.0
575,2.8888510847161366,2.832009659395325,0.0
576,3.2801392447445856,1.1774444574569731,0.0
577,4.165520264238643,2.1543908817336312,0.0
578,2.3085992063961593,3.5877214845631844,0.0
579,3.229336488694346,2.8701419791019216,0.0
580,3.259737394826289,1.4984960342665659,0.0
581,2.7419179869801793,2.6616907027052408,0.0
582,3.361091935138426,1.0448647997870846,0.0
583,1.7661103451585831,2.3615895596060605,0.0
584,3.142278736442469,2.7024677278023668,0.0
585,1.2276117621030325,0.5836025030287828,0.0
586,2.8638791888155746,2.563974922065544,0.0
587,2.027280052030742,2.006440143819648,0.0
588,1.0814051165702159,3.9246057175516613,0.0
589,3.3474543137692163,2.5523719899572517,0.0
590,5.1261379182857745,3.1280979513544644,0.0
591,0.19374200246485795,3.765963824179331,0.0
592,3.007394074094969,0.6967972732690506,0.0
593,1.2610397413824443,2.0011670536732913,0.0
594,4.032584700179824,1.9236447610549268,0.0
595,2.1103275246366344,2.008661857353236,0.0
596,4.3704651693635554,3.176750585072104,0.0
597,2.61209376604021,2.3234933812565375,0.0
598,4.076867708028486,3.938989470175599,0.0
599,5.441863110678325,1.1886521949048772,0.0
600,3.2851007902082356,3.4859457918011945,0.0
601,1.6676782705565891,1.3171631731621802,0.0
602,3.7545147302360387,2.0729006170928232,0.0
